Date,Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
02-05-2010,3948872.24,52.23,2.9619999999999997,13905.713,942.149,58.259,14797.51125,4914.8769999999995,126.44206449999999,12.361,0
02-12-2010,3889639.5100000002,49.808,2.8988000000000005,19117.836,708.527,128.296,11583.013,3333.9350000000004,126.4962581,12.361,1
02-19-2010,3719605.69,56.97399999999999,2.915,7095.353,2580.1980000000003,8.0855,3963.6512500000003,4408.891,126.52628569999999,12.361,0
02-26-2010,3700576.58,51.992,2.825,4354.735000000001,1665.241,24.24,1775.815,2648.64,126.55228570000001,12.361,0
03-05-2010,3904150.92,55.279999999999994,2.9429999999999996,5617.069000000001,425.3976666666667,4.83875,3166.806666666667,2878.87,126.57828570000001,12.361,0
03-12-2010,3555019.88,51.65400000000001,2.9686,6736.543999999999,334.04,33.205,3051.465833333333,7279.328000000001,126.60428570000002,12.361,0
03-19-2010,3387083.0700000003,60.95399999999999,3.054,3247.365,156.226,7.51875,2097.4925000000003,1490.4900000000002,126.6066452,12.361,0
03-26-2010,3303658.13,60.864,3.0418,3933.14375,516.2666666666668,282.632,2043.0025,1514.0539999999999,126.6050645,12.361,0
04-02-2010,3602853.18,61.99400000000001,3.0860000000000003,4666.352000000001,43.82,82.32875000000001,640.5016666666667,1637.4850000000001,126.60348390000001,12.334,0
04-09-2010,3672981.85,62.294000000000004,3.0555999999999996,4979.645,2469.2679999999996,104.76625000000001,3365.5125,2552.901,126.60190320000001,12.334,0
04-16-2010,3421269.4699999997,67.40599999999999,3.109,3247.9519999999993,1736.667,17.875,3420.32,2472.56,126.56210000000002,12.334,0
04-23-2010,3328760.26,66.33200000000001,3.05,2424.96,554.6503333333334,41.650000000000006,617.85375,2033.8360000000002,126.4713333,12.334,0
04-30-2010,3232669.99,69.038,3.105,1339.259,303.24,39.96125,1169.8908333333334,1530.7110000000002,126.3805667,12.334,0
05-07-2010,3869507.28,71.38199999999999,3.127,4376.993,8.469999999999999,39.917500000000004,4866.94,3050.1679999999997,126.28979999999999,12.334,0
05-14-2010,3453647.0599999996,71.2,3.145,4462.829,387.94,25.646250000000002,2416.465,3084.022,126.20854840000001,12.334,0
05-21-2010,3315462.71,77.94399999999999,3.12,4541.762000000001,207.88,3.3975,4008.395,2375.679,126.18438710000001,12.334,0
05-28-2010,3221852.2,71.732,3.0580000000000003,2608.317,73.35,223.1725,2842.525,2703.6409999999996,126.16022579999999,12.334,0
06-04-2010,3810366.3800000004,82.61,2.9410000000000003,3140.2380000000003,162.16,133.67625,1361.8016666666667,2564.456,126.1360645,12.334,0
06-11-2010,3637882.92,91.14200000000001,2.9922,4996.942,161.66,80.85374999999999,5436.505,3815.3469999999998,126.1119032,12.334,0
06-18-2010,3361339.83,82.872,2.9998,3793.022,133.3175,146.015,4054.4575,2217.406,126.11399999999999,12.334,0
06-25-2010,3254826.9899999998,89.15799999999999,3.0839999999999996,2928.9709999999995,110.8375,46.59375000000001,4173.192499999999,2527.609,126.12660000000001,12.334,0
07-02-2010,3487763.5,93.298,3.0542000000000002,3586.8597499999996,142.675,11.97,3659.965833333333,2916.151,126.1392,12.246799999999999,0
07-09-2010,3500143.9000000004,91.604,3.1,3696.344000000001,559.3149999999999,228.06775000000002,5950.413750000001,2025.8400000000001,126.15180000000001,12.246799999999999,0
07-16-2010,3319791.99,96.696,3.0447999999999995,2931.1450000000004,350.5675,32.845,5145.66,1739.2939999999999,126.1498065,12.246799999999999,0
07-23-2010,3190475.67,96.62800000000001,3.112,2307.935,317.47249999999997,23.2125,2188.5425,1838.58,126.12835479999998,12.246799999999999,0
07-30-2010,3111776.9399999995,93.33399999999999,3.017,1435.567,112.5425,30.69625,3912.0075,1961.8000000000002,126.1069032,12.246799999999999,0
08-06-2010,3711586.9299999997,91.498,3.123,17406.235,49.1,29.524,7966.4375,2360.076,126.08545159999998,12.246799999999999,0
08-13-2010,3336800.6900000004,88.994,3.1149999999999998,3912.5699999999997,74.44,22.8725,3572.206666666667,1644.0059999999999,126.064,12.246799999999999,0
08-20-2010,3204949.79,92.954,3.0410000000000004,2742.114,13.74,9.632,1918.54,3762.65,126.0766452,12.246799999999999,0
08-27-2010,3208995.64,91.712,3.0862,3665.7299999999996,48.5,95.16,2704.7025,2955.298,126.08929029999999,12.246799999999999,0
09-03-2010,3738329.6900000004,84.796,3.0869999999999997,11338.908,8.2,69.88749999999999,4840.836,2493.728,126.1019355,12.246799999999999,0
09-10-2010,3347334.81,85.34,3.0107999999999997,5145.61,63.71,120.04499999999999,995.5425,3732.8619999999996,126.11458059999998,12.246799999999999,1
09-17-2010,3132096.91,84.46000000000001,3.028,5100.366,6.98,26.447499999999998,1522.335,3995.35,126.14546670000001,12.246799999999999,0
09-24-2010,3018561.25,84.448,2.9389999999999996,5332.205,130.41,195.76,1684.47,4080.096,126.19003329999998,12.246799999999999,0
10-01-2010,3120091.57,86.612,3.0010000000000003,1907.854,17.865000000000002,1.1900000000000002,1265.0466666666669,2639.368,126.2346,12.241400000000002,0
10-08-2010,3470422.5500000003,74.304,2.9774,2913.742,0.0,21.435,4768.5233333333335,3448.69,126.27916670000002,12.241399999999999,0
10-15-2010,3169244.3599999994,76.194,3.0176000000000007,763.6800000000001,0.0,12.409999999999998,656.15,2609.648,126.3266774,12.241400000000002,0
10-22-2010,3074188.39,69.774,3.014,901.382,0.0,7.777499999999999,1023.335,1573.154,126.38154840000001,12.241400000000002,0
10-29-2010,3218708.7799999993,64.674,3.0616,5127.49,43.15,20.349999999999998,2076.735,1768.622,126.43641940000002,12.241399999999999,0
11-05-2010,3623739.07,68.348,3.081,6572.9275,2490.044,44.195,6207.15,2693.3920000000003,126.49129029999999,12.241399999999999,0
11-12-2010,3410479.4400000004,59.964,3.13,6110.515,3910.579,74.2685,8904.331666666667,6086.85,126.5461613,12.241400000000002,0
11-19-2010,3171359.38,59.064,3.1154,4174.951,297.4855,59.85124999999999,2188.5516666666667,81466.016,126.6072,12.241399999999999,0
11-26-2010,4661610.17,51.035999999999994,3.162,1405.259,64.57666666666667,37506.00125,853.2358333333334,1522.938,126.66926670000001,12.241399999999999,1
12-03-2010,3579611.8699999996,46.79600000000001,3.0410000000000004,2364.809,41.25,4534.7119999999995,2630.2025000000003,8217.869,126.73133329999999,12.241399999999999,0
12-10-2010,3782289.21,54.251999999999995,3.1582,3795.1180000000004,18.425,200.019,5233.342500000001,8502.159,126.79339999999999,12.241399999999999,0
12-17-2010,3916821.03,55.715999999999994,3.1916,1704.9119999999998,23.345,231.18166666666664,567.4549999999999,4030.6169999999997,126.87948390000001,12.241399999999999,0
12-24-2010,4967705.069999999,54.71,3.2359999999999998,1598.962,56.83749999999999,193.434,875.6975,3475.772,126.98358059999998,12.241399999999999,0
12-31-2010,2934962.7399999998,47.89999999999999,3.148,3963.666,18821.617,76.27625,330.68975,1794.017,127.0876774,12.241399999999999,1
01-07-2011,3536253.8200000003,40.52,3.287,2386.303,11893.796999999999,50.987,375.435,2782.924,127.19177420000001,11.951600000000001,0
01-14-2011,3139864.1000000006,46.612,3.312,3165.149,5221.834000000001,14.055000000000001,926.57,3176.776,127.3009355,11.951600000000001,0
01-21-2011,3001143.75,55.36,3.2682,2879.089,1345.211,8.22125,949.3508333333333,2382.258,127.44048390000003,11.951600000000001,0
01-28-2011,3088773.6,52.374,3.2976,1360.782,598.985,10.728333333333333,420.57000000000005,1903.363,127.5800323,11.9516,0
02-04-2011,3834411.44,45.912,3.3480000000000003,13905.713,942.149,58.259,14797.51125,4914.8769999999995,127.7195806,11.951600000000001,0
02-11-2011,3765658.0300000003,51.751999999999995,3.3810000000000002,19117.836,708.527,128.296,11583.013,3333.9350000000004,127.85912900000001,11.951600000000001,1
02-18-2011,3816755.32,56.77,3.4300000000000006,7095.353,2580.1980000000003,8.0855,3963.6512500000003,4408.891,127.99524999999998,11.951600000000001,0
02-25-2011,3482038.26,50.766,3.4772,4354.735000000001,1665.241,24.24,1775.815,2648.64,128.13,11.951600000000001,0
03-04-2011,4030729.3899999997,54.326,3.6740000000000004,5617.069000000001,425.3976666666667,4.83875,3166.806666666667,2878.87,128.26475,11.951600000000001,0
03-11-2011,3614622.1500000004,60.79600000000001,3.7428,6736.543999999999,334.04,33.205,3051.465833333333,7279.328000000001,128.3995,11.951600000000001,0
03-18-2011,3450849.46,67.09400000000001,3.772,3247.365,156.226,7.51875,2097.4925000000003,1490.4900000000002,128.5121935,11.9516,0
03-25-2011,3267466.3600000003,57.814,3.8318,3933.14375,516.2666666666668,282.632,2043.0025,1514.0539999999999,128.6160645,11.951600000000001,0
04-01-2011,3465601.29,65.988,3.772,4666.352000000001,43.82,82.32875000000001,640.5016666666667,1637.4850000000001,128.7199355,11.6778,0
04-08-2011,3697239.9299999997,68.30999999999999,3.929,4979.645,2469.2679999999996,104.76625000000001,3365.5125,2552.901,128.8238065,11.677799999999998,0
04-15-2011,3467230.3600000003,59.715999999999994,3.9564,3247.9519999999993,1736.667,17.875,3420.32,2472.56,128.91073329999998,11.6778,0
04-22-2011,3459624.8,74.35,4.047199999999999,2424.96,554.6503333333334,41.650000000000006,617.85375,2033.8360000000002,128.9553,11.6778,0
04-29-2011,3306132.0199999996,71.12599999999999,4.151,1339.259,303.24,39.96125,1169.8908333333334,1530.7110000000002,128.9998667,11.6778,0
05-06-2011,3828600.05,71.336,4.1930000000000005,4376.993,8.469999999999999,39.917500000000004,4866.94,3050.1679999999997,129.04443329999998,11.6778,0
05-13-2011,3479819.21,73.014,4.202,4462.829,387.94,25.646250000000002,2416.465,3084.022,129.089,11.6778,0
05-20-2011,3204914.2700000005,69.69200000000001,4.0974,4541.762000000001,207.88,3.3975,4008.395,2375.679,129.0756774,11.6778,0
05-27-2011,3223989.73,78.19000000000001,4.025399999999999,2608.317,73.35,223.1725,2842.525,2703.6409999999996,129.0623548,11.6778,0
06-03-2011,3559520.32,76.046,3.9758000000000004,3140.2380000000003,162.16,133.67625,1361.8016666666667,2564.456,129.0490323,11.6778,0
06-10-2011,3593803.1799999997,81.55,3.9810000000000003,4996.942,161.66,80.85374999999999,5436.505,3815.3469999999998,129.0357097,11.6778,0
06-17-2011,3396653.73,87.918,3.935,3793.022,133.3175,146.015,4054.4575,2217.406,129.0432,11.6778,0
06-24-2011,3300385.23,90.33,3.8616,2928.9709999999995,110.8375,46.59375000000001,4173.192499999999,2527.609,129.0663,11.6778,0
07-01-2011,3401428.1399999997,92.668,3.842,3586.8597499999996,142.675,11.97,3659.965833333333,2916.151,129.0894,11.4416,0
07-08-2011,3659024.38,90.94199999999998,3.7402,3696.344000000001,559.3149999999999,228.06775000000002,5950.413750000001,2025.8400000000001,129.1125,11.4416,0
07-15-2011,3357264.11,88.62799999999999,3.7268,2931.1450000000004,350.5675,32.845,5145.66,1739.2939999999999,129.1338387,11.4416,0
07-22-2011,3203896.4699999997,91.85400000000001,3.7552,2307.935,317.47249999999997,23.2125,2188.5425,1838.58,129.1507742,11.4416,0
07-29-2011,3064272.4499999997,92.38000000000002,3.7606,1435.567,112.5425,30.69625,3912.0075,1961.8000000000002,129.16770970000002,11.4416,0
08-05-2011,3765274.57,91.712,3.803,17406.235,49.1,29.524,7966.4375,2360.076,129.1846452,11.4416,0
08-12-2011,3440391.78,90.94600000000001,3.7382,3912.5699999999997,74.44,22.8725,3572.206666666667,1644.0059999999999,129.2015806,11.4416,0
08-19-2011,3298474.2800000003,91.702,3.7430000000000008,2742.114,13.74,9.632,1918.54,3762.65,129.2405806,11.4416,0
08-26-2011,3290562.33,95.016,3.7092,3665.7299999999996,48.5,95.16,2704.7025,2955.298,129.2832581,11.4416,0
09-02-2011,3714199.57,94.358,3.7980000000000005,11338.908,8.2,69.88749999999999,4840.836,2493.728,129.32593549999999,11.4416,0
09-09-2011,3520942.4699999997,89.856,3.8562000000000003,5145.61,63.71,120.04499999999999,995.5425,3732.8619999999996,129.3686129,11.4416,1
09-16-2011,3295935.87,78.47200000000001,3.8644,5100.366,6.98,26.447499999999998,1522.335,3995.35,129.4306,11.4416,0
09-23-2011,3138743.51,84.05799999999999,3.789,5332.205,130.41,195.76,1684.47,4080.096,129.5183333,11.4416,0
09-30-2011,3093928.8200000003,84.22999999999999,3.877,1907.854,17.865000000000002,1.1900000000000002,1265.0466666666669,2639.368,129.6060667,11.4416,0
10-07-2011,3869345.89,73.49799999999999,3.8269999999999995,2913.742,0.0,21.435,4768.5233333333335,3448.69,129.6938,10.910799999999998,0
10-14-2011,3435034.17,69.738,3.7622,763.6800000000001,0.0,12.409999999999998,656.15,2609.648,129.77064520000002,10.9108,0
10-21-2011,3315305.29,75.76,3.842,901.382,0.0,7.777499999999999,1023.335,1573.154,129.78216129999998,10.910799999999998,0
10-28-2011,3359131.27,70.35,3.7734,5127.49,43.15,20.349999999999998,2076.735,1768.622,129.7936774,10.9108,0
11-04-2011,3899393.89,63.958000000000006,3.8280000000000003,6572.9275,2490.044,44.195,6207.15,2693.3920000000003,129.8051935,10.9108,0
11-11-2011,3823949.7600000007,52.062,3.7652,8238.212,4251.2080000000005,120.852,15648.72,9538.994,129.81670970000002,10.9108,0
11-18-2011,3436694.06,56.984,3.7553999999999994,3077.656,404.886,43.57,1729.51,6282.174000000001,129.82683329999998,10.9108,0
11-25-2011,4749069.24,56.556,3.6772,1535.764,64.57666666666667,31118.2425,281.515,1619.3740000000003,129.8364,10.9108,1
12-02-2011,3582709.18,54.782,3.7009999999999996,3061.616,75.0,854.924,5005.735000000001,8385.972,129.84596670000002,10.9108,0
12-09-2011,3981578.9199999995,43.358000000000004,3.6439999999999997,3021.0979999999995,18.425,148.95799999999997,6009.245,11339.49,129.8555333,10.9108,0
12-16-2011,3985719.01,46.715999999999994,3.5555999999999996,1556.8899999999999,23.345,355.27,558.84,2836.674,129.8980645,10.9108,0
12-23-2011,4665444.2700000005,47.589999999999996,3.5410000000000004,843.842,8.755,323.038,937.42,5370.346,129.98454840000002,10.9108,0
12-30-2011,3394113.4400000004,46.888,3.428,2636.1600000000003,22784.992,56.0625,502.822,2620.318,130.07103229999998,10.9108,1
01-06-2012,3793783.37,54.412,3.5366,3278.578,12015.885999999999,78.524,630.39,3365.4839999999995,130.15751609999998,10.341800000000001,0
